,grid_import_revenue_fixed,grid_import_revenue_variable,local_solar_import_revenue,central_battery_import_revenue,total_revenue
2017-02-28 11:00:00,0.0,0.0,0,0,0.0
2017-02-28 11:30:00,0.0,0.0,0,0,0.0
2017-02-28 12:00:00,0.0,0.0,0,0,0.0
2017-02-28 12:30:00,0.0,0.0,0,0,0.0
2017-02-28 13:00:00,0.0,0.0,0,0,0.0
2017-02-28 13:30:00,0.0,0.0,0,0,0.0
2017-02-28 14:00:00,0.0,0.0,0,0,0.0
2017-02-28 14:30:00,0.0,0.0,0,0,0.0
2017-02-28 15:00:00,0.0,0.0,0,0,0.0
2017-02-28 15:30:00,0.0,0.0,0,0,0.0
2017-02-28 16:00:00,0.0,0.0,0,0,0.0
2017-02-28 16:30:00,0.0,0.0,0,0,0.0
2017-02-28 17:00:00,0.0,0.0,0,0,0.0
2017-02-28 17:30:00,0.0,0.0,0,0,0.0
2017-02-28 18:00:00,0.0,0.0,0,0,0.0
2017-02-28 18:30:00,0.0,0.0,0,0,0.0
2017-02-28 19:00:00,0.0,0.0,0,0,0.0
2017-02-28 19:30:00,0.0,0.0,0,0,0.0
2017-02-28 20:00:00,0.0,0.0,0,0,0.0
2017-02-28 20:30:00,0.0,0.0,0,0,0.0
2017-02-28 21:00:00,0.0,0.0,0,0,0.0
2017-02-28 21:30:00,0.0,0.0,0,0,0.0
2017-02-28 22:00:00,0.0,0.0,0,0,0.0
2017-02-28 22:30:00,0.0,0.0,0,0,0.0
2017-02-28 23:00:00,0.0,0.0,0,0,0.0
